LECROYWS24Xs-A	49590	Waveform
Segments	1	SegmentSize	1912
Segment	TrigTime	TimeSinceSegment1
#1	03-Jan-2003 01:54:20	0                 
Time	Ampl
487.3047	-54.9528
488.2813	-52.9169
489.2578	-59.1057
490.2344	-59.4716
491.2109	-51.2862
492.1875	-57.4824
493.1641	-52.1924
494.1406	-45.4879
495.1172	-44.6897
496.0938	-35.3033
497.0703	-43.0958
498.0469	-45.1146
499.0234	-53.9287
500	-55.0756
500.9766	-54.889
501.9531	-59.5822
502.9297	-65.6506
503.9063	-57.2712
504.8828	-58.5384
505.8594	-51.8707
506.8359	-59.2138
507.8125	-57.1852
508.7891	-53.7986
509.7656	-49.459
510.7422	-61.1097
511.7188	-75.5184
512.6953	-54.2308
513.6719	-53.693
514.6484	-52.7573
515.625	-51.0922
516.6016	-63.1923
517.5781	-70.9382
518.5547	-64.8476
519.5313	-61.3725
520.5078	-59.7516
521.4844	-56.1881
522.4609	-58.3051
523.4375	-60.7831
524.4141	-61.2939
525.3906	-56.5835
526.3672	-58.6858
527.3438	-65.7317
528.3203	-59.4594
529.2969	-56.026
530.2734	-53.3
531.25	-54.582
532.2266	-57.2835
533.2031	-63.8014
534.1797	-55.0511
535.1563	-68.6296
536.1328	-57.1459
537.1094	-59.0198
538.0859	-64.2238
539.0625	-62.9025
540.0391	-60.4172
541.0156	-62.4162
541.9922	-56.3502
542.9688	-64.7911
543.9453	-58.5924
544.9219	-52.2685
545.8984	-50.9203
546.875	-52.7229
547.8516	-52.2268
548.8281	-55.3777
549.8047	-60.8592
550.7813	-62.3205
551.7578	-60.6726
552.7344	-53.6831
553.7109	-67.3894
554.6875	-49.626
555.6641	-53.4228
556.6406	-56.446
557.6172	-57.7157
558.5938	-46.0232
559.5703	-48.8033
560.5469	-52.9807
561.5234	-62.1535
562.5	-53.6807
563.4766	-54.027
564.4531	-63.3151
565.4297	-61.7605
566.4063	-60.4319
567.3828	-68.4405
568.3594	-63.9463
569.3359	-52.9807
570.3125	-56.2176
571.2891	-52.4675
572.2656	-58.423
573.2422	-67.4975
574.2188	-56.5712
575.1953	-60.9771
576.1719	-58.3247
577.1484	-59.8253
578.125	-72.8243
579.1016	-63.6
580.0781	-61.0606
581.0547	-59.0812
