LECROYWS24Xs-A	49590	Waveform
Segments	1	SegmentSize	1912
Segment	TrigTime	TimeSinceSegment1
#1	03-Jan-2003 01:55:41	0                 
Time	Ampl
781.25	-52.4159
782.2266	-51.9959
783.2031	-65.8938
784.1797	-63.5607
785.1563	-58.9878
786.1328	-63.573
787.1094	-58.9977
788.0859	-59.8941
789.0625	-58.0792
790.0391	-65.9478
791.0156	-52.0303
791.9922	-53.0151
792.9688	-62.7969
793.9453	-59.5208
794.9219	-53.0814
795.8984	-61.2915
796.875	-57.5438
797.8516	-56.9003
798.8281	-62.5415
799.8047	-53.6193
800.7813	-71.7167
801.7578	-64.8377
802.7344	-51.1904
803.7109	-57.2196
804.6875	-57.2098
805.6641	-60.2281
806.6406	-51.9444
807.6172	-63.4011
808.5938	-70.614
809.5703	-58.1823
810.5469	-80.2582
811.5234	-55.2475
812.5	-59.3808
813.4766	-67.1414
814.4531	-60.8911
815.4297	-63.9806
816.4063	-54.7048
817.3828	-67.4999
818.3594	-60.6136
819.3359	-61.5272
820.3125	-55.2917
821.2891	-56.5344
822.2656	-57.4603
823.2422	-56.834
824.2188	-54.2234
825.1953	-61.9398
826.1719	-62.539
827.1484	-52.5092
828.125	-51.2592
829.1016	-57.1238
830.0781	-57.7231
831.0547	-60.7733
832.0313	-51.9051
833.0078	-55.9131
833.9844	-49.9256
834.9609	-68.3202
835.9375	-60.2231
836.9141	-65.6752
837.8906	-59.1475
838.8672	-59.98
839.8438	-49.4173
840.8203	-57.8581
841.7969	-56.8193
842.7734	-56.4632
843.75	-52.352
844.7266	-65.4959
845.7031	-55.3679
846.6797	-50.6305
847.6563	-55.9745
848.6328	-56.9568
849.6094	-63.5902
850.5859	-58.9977
851.5625	-68.777
852.5391	-63.4207
853.5156	-54.5083
854.4922	-55.0879
855.4688	-62.097
856.4453	-59.9407
857.4219	-51.5637
858.3984	-56.8439
859.375	-57.087
860.3516	-56.0481
861.3281	-61.9005
862.3047	-68.2269
863.2813	-69.4843
864.2578	-54.1129
865.2344	-63.2734
866.2109	-59.8499
867.1875	-63.907
868.1641	-58.698
869.1406	-52.8457
870.1172	-62.9074
871.0938	-57.7132
872.0703	-52.4159
873.0469	-51.5244
874.0234	-53.7322
875	-60.2428
875.9766	-61.1564
876.9531	-68.2588
877.9297	-60.1544
878.9063	-59.1917
879.8828	-55.5889
880.8594	-57.3056
881.8359	-71.169
882.8125	-56.1513
883.7891	-59.6362
884.7656	-60.1642
885.7422	-61.2915
886.7188	-54.2136
887.6953	-63.8456
888.6719	-62.7257
889.6484	-71.81
890.625	-53.8059
891.6016	-52.1261
892.5781	-57.9195
893.5547	-63.5312
894.5313	-59.7565
895.5078	-55.53
896.4844	-65.8348
897.4609	-60.4933
898.4375	-55.4784
899.4141	-52.2317
900.3906	-57.7992
901.3672	-53.4375
902.3438	-64.0764
903.3203	-57.5806
904.2969	-56.1046
905.2734	-58.1725
906.25	-53.3933
907.2266	-56.7039
908.2031	-66.4562
909.1797	-59.0468
910.1563	-53.2607
911.1328	-57.0256
912.1094	-64.1476
913.0859	-54.889
914.0625	-64.9753
915.0391	-57.8016
916.0156	-53.8084
916.9922	-60.869
917.9688	-56.1488
918.9453	-58.703
919.9219	-50.4929
920.8984	-57.1877
921.875	-52.3889
922.8516	-61.6991
923.8281	-53.1355
924.8047	-60.4859
925.7813	-52.6713
926.7578	-61.3872
927.7344	-51.1094
928.7109	-53.6979
929.6875	-65.6777
930.6641	-60.9403
931.6406	-51.9198
932.6172	-60.1077
933.5938	-53.2828
934.5703	-47.3838
935.5469	-58.5605
936.5234	-53.3074
937.5	-65.9994
938.4766	-57.0796
939.4531	-57.696
940.4297	-58.4525
941.4063	-59.6902
942.3828	-57.2
943.3594	-56.139
944.3359	-52.2047
945.3125	-54.5992
946.2891	-63.5509
947.2656	-53.2042
948.2422	-57.0772
949.2188	-59.1745
950.1953	-57.6592
951.1719	-51.1757
952.1484	-55.0977
953.125	-53.5898
954.1016	-81.6041
955.0781	-61.65
956.0547	-62.5243
957.0313	-52.1163
958.0078	-54.9651
958.9844	-63.5631
959.9609	-54.027
960.9375	-63.4379
961.9141	-61.3651
962.8906	-52.8727
963.8672	-54.3315
964.8438	-52.4159
965.8203	-56.3257
966.7969	-52.4306
967.7734	-59.7074
968.75	-59.9997
969.7266	-51.8019
970.7031	-58.7447
971.6797	-63.4109
972.6563	-56.3478
973.6328	-57.8213
974.6094	-53.693
975.5859	-53.5554
976.5625	-53.3172
977.5391	-57.5782
978.5156	-55.2549
979.4922	-56.5786
980.4688	-67.0014
981.4453	-73.7501
982.4219	-56.3453
983.3984	-63.2365
984.375	-78.2542
985.3516	-58.978
986.3281	-58.4254
987.3047	-55.3089
988.2813	-53.5014
989.2578	-54.916
990.2344	-58.9314
991.2109	-57.254
992.1875	-69.8797
993.1641	-60.2477
994.1406	-55.331
995.1172	-57.7697
996.0938	-53.4474
997.0703	-61.6377
998.0469	-63.099
999.0234	-53.8182
1000	-66.4734
1000.977	-64.7272
1001.953	-56.3772
1002.93	-52.686
1003.906	-64.882
1004.883	-58.0767
1005.859	-56.7628
1006.836	-52.8359
1007.813	-64.322
1008.789	-59.1499
1009.766	-59.5723
1010.742	-64.7199
1011.719	-57.6567
1012.695	-60.7782
1013.672	-52.5952
1014.648	-66.5888
1015.625	-59.037
1016.602	-64.2999
1017.578	-65.4886
1018.555	-49.0243
1019.531	-65.4836
1020.508	-53.0642
1021.484	-50.3137
1022.461	-59.2457
1023.438	-59.8769
1024.414	-54.0196
1025.391	-57.701
1026.367	-57.4603
1027.344	-54.9455
1028.32	-56.7039
1029.297	-54.3315
1030.273	-55.196
1031.25	-62.1559
1032.227	-60.8641
1033.203	-55.9475
1034.18	-56.5418
1035.156	-55.8369
1036.133	-51.6374
1037.109	-60.1961
1038.086	-53.4842
1039.063	-52.8187
1040.039	-52.686
1041.016	-62.6422
1041.992	-53.0225
1042.969	-55.196
1043.945	-62.5538
1044.922	-67.9199
1045.898	-71.2402
1046.875	-62.4212
1047.852	-53.1993
1048.828	-53.7347
1049.805	-51.63
1050.781	-59.6313
1051.758	-59.673
1052.734	-51.8363
1053.711	-62.9615
1054.688	-53.4768
1055.664	-55.137
1056.641	-51.6619
1057.617	-52.9783
1058.594	-53.3467
1059.57	-77.6673
1060.547	-50.2424
1061.523	-50.3038
1062.5	-54.5501
1063.477	-54.2431
1064.453	-56.8856
1065.43	-54.9749
1066.406	-62.711
1067.383	-54.1473
1068.359	-58.2363
1069.336	-53.1453
1070.313	-57.9441
1071.289	-61.2792
1072.266	-58.0055
1073.242	-52.8629
1074.219	-53.5014
1075.195	-57.7525
1076.172	-62.2885
1077.148	-58.9289
1078.125	-54.1326
1079.102	-53.7593
1080.078	-58.0227
1081.055	-56.2372
1082.031	-57.2785
1083.008	-67.5932
1083.984	-53.9999
1084.961	-58.6784
1085.938	-77.1319
1086.914	-56.4386
1087.891	-54.0859
1088.867	-61.1146
1089.844	-74.6072
1090.82	-63.8087
1091.797	-57.2442
1092.773	-56.392
1093.75	-56.4018
1094.727	-54.4543
1095.703	-57.8164
1096.68	-50.7262
1097.656	-62.5366
1098.633	-57.5831
1099.609	-53.273
1100.586	-57.7894
1101.563	-53.7617
1102.539	-52.0254
1103.516	-72.6057
1104.492	-55.029
1105.469	-58.0546
1106.445	-59.2211
1107.422	-62.6004
1108.398	-56.4214
1109.375	-57.1705
1110.352	-49.8863
1111.328	-63.9168
1112.305	-58.8331
1113.281	-66.2229
1114.258	-53.9754
1115.234	-72.004
1116.211	-58.2634
1117.188	-59.4839
1118.164	-55.9278
1119.141	-55.3605
1120.117	-62.8116
1121.094	-56.667
1122.07	-58.2093
1123.047	-54.7932
1124.023	-54.0417
1125	-53.2239
1125.977	-63.1014
1126.953	-64.2532
1127.93	-64.5209
1128.906	-54.9332
1129.883	-53.5407
1130.859	-62.9688
1131.836	-62.0086
1132.813	-56.5295
1133.789	-55.196
1134.766	-57.028
1135.742	-66.0067
1136.719	-59.7148
1137.695	-61.4167
1138.672	-57.8409
1139.648	-62.9786
1140.625	-53.3516
1141.602	-53.4498
1142.578	-60.7413
1143.555	-52.5411
1144.531	-63.0916
1145.508	-59.6509
1146.484	-53.7986
1147.461	-52.772
1148.438	-62.2615
1149.414	-56.6646
1150.391	-58.7349
1151.367	-60.7291
1152.344	-56.4951
1153.32	-54.1792
1154.297	-62.2714
1155.273	-56.473
1156.25	-56.7358
1157.227	-56.9568
1158.203	-54.9356
1159.18	-66.8639
1160.156	-50.7459
1161.133	-60.2551
1162.109	-56.5172
1163.086	-55.4661
1164.063	-60.5768
1165.039	-68.971
1166.016	-54.0245
1166.992	-67.8708
1167.969	-57.2933
1168.945	-54.7956
1169.922	-57.5143
1170.898	-54.5206
1171.875	-59.6706
1172.852	-69.6488
1173.828	-54.0613
1174.805	-73.6298
1175.781	-61.0336
1176.758	-51.8068
1177.734	-56.5491
1178.711	-60.9796
1179.688	-54.4494
1180.664	-60.3901
1181.641	-51.6693
1182.617	-64.8083
1183.594	-52.1015
1184.57	-55.6478
1185.547	-58.4132
1186.523	-60.0611
1187.5	-55.5447
1188.477	-58.4574
1189.453	-55.3065
1190.43	-58.1258
1191.406	-53.6463
1192.383	-53.0471
1193.359	-62.7306
1194.336	-63.5337
1195.313	-62.7846
1196.289	-58.6145
1197.266	-60.12
1198.242	-53.5603
1199.219	-53.2362
1200.195	-60.874
1201.172	-52.384
1202.148	-58.9903
1203.125	-61.4093
1204.102	-62.9344
1205.078	-58.2781
1206.055	-58.0767
1207.031	-53.9385
1208.008	-59.7467
1208.984	-63.6049
1209.961	-72.5419
1210.938	-59.6264
1211.914	-57.7722
1212.891	-60.6947
1213.867	-53.1723
1214.844	-57.3203
1215.82	-64.1206
1216.797	-56.0973
1217.773	-55.9303
1218.75	-61.2694
1219.727	-55.2181
1220.703	-51.2739
1221.68	-53.8035
1222.656	-54.4322
1223.633	-60.3287
1224.609	-61.2497
1225.586	-62.3745
1226.563	-64.6536
1227.539	-57.087
1228.516	-55.3924
1229.492	-56.0039
